width	height	ids_id
1333.0	2000.0	SG-2017-0496A-LEB1-HL
1333.0	2000.0	SG-2017-0496A-BUD1-HL
2000.0	1333.0	SG-2017-0496A-FLO2-HL
2000.0	1333.0	SG-2017-0496A-SNP1-HL
1999.0	1333.0	SG-2017-0496A-FRU2-HL
1999.0	1333.0	SG-2017-0496A-FRU3-HL
		SG-2017-0496A-STE2-HL
1333.0	2000.0	SG-2017-0496A-STE1-HL
1333.0	2000.0	SG-2011-0118A-FAL1-HL-000002
1333.0	2000.0	SG-2011-0118A-WIN-HL
1333.0	2000.0	SG-2011-0118A-SUM1-HL
2000.0	1334.0	SG-2011-0122A-SUM1-HL
2000.0	1333.0	SG-2011-0122A-FAL1-HL
2000.0	1334.0	SG-2011-0122A-WIN-HL
2000.0	1334.0	SG-2011-0341A-FAL1-HL-000002
2000.0	1334.0	SG-2011-0341A-SPR1-HL
1999.0	1333.0	SG-2011-0341A-SUM1-HL
2000.0	1333.0	SG-2011-0341A-WIN-HL
1333.0	2000.0	SG-2011-0341A-BAR1-HL
2000.0	1333.0	SG-2011-0341A-BAR2-HL
1333.0	2000.0	SG-2011-0344A-BAR1-HL
2000.0	1333.0	SG-2011-0344A-FAL1-HL-000003
1999.0	1333.0	SG-2011-0344A-SPR1-HL
2000.0	1333.0	SG-2011-0344A-SUM1-HL
2000.0	1334.0	SG-2011-0344A-WIN-HL
2000.0	1333.0	SG-2011-0344A-BAR2-HL
2000.0	1333.0	SG-2011-0350A-SNP1-HL
2000.0	1333.0	SG-2011-0350A-LEF2-HL
1333.0	2000.0	SG-2011-0350A-FAL1-HL
1333.0	2000.0	SG-2011-0350A-WIN-HL
1333.0	2000.0	SG-2011-0350A-SPR1-HL
2000.0	1333.0	SG-2011-0350A-SUM1-HL
2000.0	1333.0	SG-2011-0350A-LEB1-HL
2000.0	1333.0	SG-2011-0350A-LEF1-HL
1333.0	1999.0	SG-2011-0350A-STE1-HL
1333.0	1999.0	SG-2011-0350A-STE2-HL
2000.0	1334.0	SG-2011-0347A-SNP1-HL
1999.0	1333.0	SG-2011-0347A-SUM1-HL
2000.0	1333.0	SG-2011-0347A-FAL1-HL-000003
2000.0	1334.0	SG-2011-0347A-WIN-HL
2000.0	1333.0	SG-2011-0347A-SPR1-HL
1333.0	2000.0	SG-2011-0347A-FRU1-HL
2000.0	1334.0	SG-2011-0347A-LEF1-HL
1333.0	2000.0	SG-2011-0347A-STE1-HL
		SG-2011-0347A-STE2-HL
2000.0	1333.0	SG-2011-0347A-STE3-HL
1333.0	2000.0	SG-2011-0347A-BAR1-HL
2000.0	1333.0	SG-2011-0347A-BAR2-HL
1333.0	2000.0	SG-2011-0420A-SUM1-HL
1333.0	1999.0	SG-2011-0420A-FAL1-HL-000003
1333.0	2000.0	SG-2011-0420A-WIN-HL
1333.0	2000.0	SG-2011-0420A-SPR1-HL
2000.0	1333.0	SG-2011-0417A-SUM1-HL
2000.0	1333.0	SG-2011-0417A-SPR1-HL
2000.0	1333.0	SG-2011-0417A-WIN-HL
1334.0	2000.0	SG-2011-0417A-FAL1-HL-000002
1333.0	2000.0	SG-2011-0427A-WIN2-HL
1333.0	2000.0	SG-2011-0427A-FAL1-HL
2000.0	1333.0	SG-2011-0427A-WIN1-HL
1334.0	2000.0	SG-2011-0427A-SPR1-HL
1333.0	2000.0	SG-2011-0427A-SUM1-HL
2000.0	1333.0	SG-2011-0451A-FAL1-HL
2000.0	1333.0	SG-2011-0451A-WIN1-HL
1334.0	2000.0	SG-2011-0449A-FAL1-HL
		SG-2011-0449A-WIN1-HL
1334.0	2000.0	SG-2011-0450A-FAL1-HL
		SG-2011-0450A-WIN1-HL
1333.0	2000.0	SG-2011-0445A-FAL1-HL
1333.0	1999.0	SG-2011-0445A-WIN1-HL
1333.0	2000.0	SG-2011-0457A-SPR1-HL
		SG-2011-0457A-FAL1-HL
1334.0	2000.0	SG-2011-0457A-WIN1-HL
1333.0	2000.0	SG-2011-0465A-SUM1-HL
		SG-2011-0465A-FAL1-HL
1333.0	2000.0	SG-2011-0465A-WIN-HL
1333.0	2000.0	SG-2011-0448A-FAL1-HL
1333.0	2000.0	SG-2011-0448A-WIN1-HL
1333.0	2000.0	SG-2011-0454A-SPR1-HL
1333.0	2000.0	SG-2011-0454A-FAL1-HL
1333.0	1999.0	SG-2011-0454A-WIN1-HL
2000.0	1333.0	SG-2011-0453A-FAL1-HL
2000.0	1334.0	SG-2011-0453A-WIN1-HL
1333.0	2000.0	SG-2011-0452A-FAL1-HL
1334.0	2000.0	SG-2011-0452A-WIN1-HL
1333.0	2000.0	SG-2011-0460A-SPR1-HL
1334.0	2000.0	SG-2011-0460A-FAL1-HL
1333.0	2000.0	SG-2011-0460A-WIN1-HL
1333.0	2000.0	SG-2011-0461A-SPR1-HL
1333.0	2000.0	SG-2011-0461A-FAL1-HL
1333.0	1999.0	SG-2011-0461A-WIN1-HL
1333.0	2000.0	SG-2011-0455A-SPR1-HL
1334.0	2000.0	SG-2011-0455A-FAL1-HL
1334.0	2000.0	SG-2011-0455A-WIN1-HL
1333.0	2000.0	SG-2011-0458A-SPR1-HL
1333.0	1999.0	SG-2011-0458A-FAL1-HL
1333.0	2000.0	SG-2011-0458A-WIN1-HL
1333.0	2000.0	SG-2011-0456A-SPR1-HL
1334.0	2000.0	SG-2011-0456A-FAL1-HL
1333.0	2000.0	SG-2011-0456A-WIN1-HL
		SG-2011-0459A-SPR1-HL
1334.0	2000.0	SG-2011-0459A-FAL1-HL
1333.0	1999.0	SG-2011-0459A-WIN-HL
2000.0	1333.0	SG-2011-0528A-FLO1-HL
1333.0	1999.0	SG-2011-0528A-FAL1-HL-000002
1333.0	1999.0	SG-2011-0528A-WIN-HL
1333.0	2000.0	SG-2011-0528A-SUM1-HL
2000.0	1333.0	SG-2011-0528A-SNP1-HL
1333.0	2000.0	SG-2011-0528A-BAR1-HL
		SG-2011-0528A-STE1-HL
1333.0	1999.0	SG-2011-0532A-FAL1-HL-000002
1333.0	2000.0	SG-2011-0532A-SUM1-HL
1333.0	2000.0	SG-2011-0532A-WIN1-HL
1999.0	1333.0	SG-2011-0613A-SNP1-HL
1334.0	2000.0	SG-2011-0613A-SUM1-HL
		SG-2011-0613A-WIN-HL
1333.0	2000.0	SG-2011-0613A-FAL1-HL-000002
2000.0	1333.0	SG-2011-0613A-FLO1-HL
1333.0	2000.0	SG-2011-0726A-BUD1-HL
1333.0	2000.0	SG-2011-0726A-BAR2-HL
		SG-2011-0726A-BAR3-HL
1333.0	1999.0	SG-2011-0726A-FAL1-HL-000002
		SG-2011-0726A-WIN1-HL
1333.0	2000.0	SG-2011-0726A-SUM1-HL
1333.0	2000.0	SG-2011-0726A-FAL2-HL
1333.0	1999.0	SG-2011-0726A-WIN2-HL
2000.0	1333.0	SG-2011-0726A-SNP1-HL
1333.0	2000.0	SG-2011-0726A-BAR1-HL
1333.0	1999.0	SG-2011-0726A-BUD2-HL
1334.0	2000.0	SG-2011-0761A-SUM1-HL
1333.0	2000.0	SG-2011-0761A-FAL1-HL
1333.0	1999.0	SG-2011-0761A-WIN1-HL
2000.0	1333.0	SG-2011-0765A-FLO1-HL
1334.0	2000.0	SG-2011-0765A-SUM1-HL
1334.0	2000.0	SG-2011-0765A-SNP1-HL
1334.0	2000.0	SG-2011-0766A-SUM1-HL
1334.0	2000.0	SG-2011-0766A-FAL1-HL
1333.0	2000.0	SG-2011-0766A-WIN1-HL
1333.0	1999.0	SG-2011-0729A-SUM1-HL
1333.0	2000.0	SG-2011-0729A-FAL1-HL
1333.0	1999.0	SG-2011-0729A-WIN1-HL
		SG-2011-0767A-SUM1-HL
		SG-2011-0767A-FAL1-HL
		SG-2011-0767A-SUM1-HL-000002
1333.0	2000.0	SG-2011-0767A-WIN1-HL
1333.0	1999.0	SG-2011-0769A-FAL1-HL
1333.0	1999.0	SG-2011-0769A-WIN1-HL
1333.0	2000.0	SG-2011-0768A-FAL1-HL
1334.0	2000.0	SG-2011-0768A-SUM1-HL
2000.0	1334.0	SG-2011-0768A-WIN1-HL
1333.0	2000.0	SG-2011-0762A-SUM1-HL
2000.0	1333.0	SG-2011-0762A-FAL1-HL
1333.0	2000.0	SG-2011-0762A-WIN1-HL
1333.0	2000.0	SG-2011-0703A-BUD2-HL
		SG-2011-0703A-FAL1-HL-000002
1333.0	2000.0	SG-2011-0703A-SUM1-HL
1333.0	2000.0	SG-2011-0703A-WIN1-HL
1999.0	1333.0	SG-2011-0703A-SNP1-HL
1333.0	2000.0	SG-2011-0703A-BAR1-HL
1334.0	2000.0	SG-2011-0703A-BUD1-HL
2000.0	1334.0	SG-2011-0763A-FLO1-HL
1333.0	1999.0	SG-2011-0763A-FAL1-HL-000002
1334.0	2000.0	SG-2011-0763A-SUM1-HL
1333.0	1999.0	SG-2011-0763A-WIN1-HL
2000.0	1333.0	SG-2011-0763A-SNP1-HL
1333.0	2000.0	SG-2011-0813A-WIN1-HL
1334.0	2000.0	SG-2011-0813A-FAL1-HL
1334.0	2000.0	SG-2011-0839A-FAL1-HL-000002
1333.0	2000.0	SG-2011-0839A-WIN1-HL
		SG-2011-0839A-SUM1-HL
1333.0	2000.0	SG-2011-0727A-BUD1-HL
2000.0	1333.0	SG-2011-0727A-LEB1-HL
2000.0	1333.0	SG-2011-0727A-LEF1-HL
2000.0	1333.0	SG-2011-0727A-BAR2-HL
		SG-2011-0727A-BAR3-HL
1333.0	1999.0	SG-2011-0727A-FAL1-HL
2000.0	1333.0	SG-2011-0727A-SUM1-HL
		SG-2011-0727A-WIN1-HL
1333.0	2000.0	SG-2011-0727A-STE2-HL
1334.0	2000.0	SG-2011-0727A-STE3-HL
2000.0	1333.0	SG-2011-0727A-SNP1-HL
1333.0	2000.0	SG-2011-0727A-BAR1-HL
1333.0	2000.0	SG-2011-0727A-BUD2-HL
1999.0	1333.0	SG-2011-0727A-STE4-HL
2000.0	1334.0	SG-2011-0853A-LEF2-HL
1333.0	2000.0	SG-2011-0853A-SUM1-HL
2000.0	1333.0	SG-2011-0853A-FAL1-HL-000002
1333.0	2000.0	SG-2011-0853A-WIN1-HL
1333.0	1999.0	SG-2011-0853A-SPR1-HL
2000.0	1333.0	SG-2011-0853A-BUD1-HL
1999.0	1333.0	SG-2011-0853A-LEB1-HL
2000.0	1333.0	SG-2011-0853A-LEF1-HL
2000.0	1333.0	SG-2011-0853A-BAR1-HL
		SG-2011-0853A-FLO1-HL
1999.0	1333.0	SG-2011-0853A-SNP2-HL
2000.0	1334.0	SG-2011-0853A-BAR2-HL
2000.0	1333.0	SG-2011-0853A-SNP1-HL
1334.0	2000.0	SG-2011-0853A-STE2-HL
		SG-2011-0853A-STE3-HL
1333.0	2000.0	SG-2011-0910A-FAL1-HL
1333.0	2000.0	SG-2011-0910A-SPR1-HL
1333.0	2000.0	SG-2011-0910A-SUM1-HL
1333.0	1999.0	SG-2011-0910A-WIN1-HL
1334.0	2000.0	SG-2011-0892A-WIN1-HL
1333.0	1999.0	SG-2011-0892A-SPR1-HL
1333.0	2000.0	SG-2011-0892A-SUM1-HL
1334.0	2000.0	SG-2011-0892A-FAL1-HL
1999.0	1333.0	SG-2011-0911A-SUM1-HL
2000.0	1333.0	SG-2011-0911A-FAL1-HL-000002
		SG-2011-0911A-SPR1-HL
2000.0	1333.0	SG-2011-0911A-BAR1-HL
		SG-2011-0911A-WIN1-HL
2000.0	1334.0	SG-2011-0900A-LEF2-HL
		SG-2011-0900A-LEF1-HL
1999.0	1333.0	SG-2011-0900A-FAL1-HL-000002
1334.0	2000.0	SG-2011-0900A-SPR1-HL
1333.0	2000.0	SG-2011-0900A-SUM1-HL
1333.0	2000.0	SG-2011-0900A-WIN1-HL
1333.0	2000.0	SG-2011-0900A-LEB1-HL
2000.0	1334.0	SG-2011-0900A-STE2-HL
1333.0	2000.0	SG-2011-0900A-STE1-HL
1333.0	2000.0	SG-2011-0917A-FAL1-HL
1334.0	2000.0	SG-2011-0917A-SPR1-HL
1334.0	2000.0	SG-2011-0917A-SUM1-HL
1333.0	1999.0	SG-2011-0917A-WIN1-HL
2000.0	1333.0	SG-2011-0917A-BAR1-HL
2000.0	1333.0	SG-2011-0905A-FAL1-HL
2000.0	1333.0	SG-2011-0905A-SUM1-HL
2000.0	1334.0	SG-2011-0905A-SPR1-HL
2000.0	1334.0	SG-2011-0905A-WIN-HL
1333.0	2000.0	SG-2011-0923A-FAL1-HL
1333.0	2000.0	SG-2011-0923A-SPR1-HL
1333.0	2000.0	SG-2011-0923A-SUM1-HL
1333.0	2000.0	SG-2011-0923A-WIN1-HL
2000.0	1334.0	SG-2011-0908A-LEF2-HL
2000.0	1333.0	SG-2011-0908A-LEB1-HL
2000.0	1333.0	SG-2011-0908A-LEF1-HL
2000.0	1334.0	SG-2011-0908A-BAR1-HL
1334.0	2000.0	SG-2011-0908A-SPR1-HL
1333.0	2000.0	SG-2011-0908A-SUM1-HL
1333.0	2000.0	SG-2011-0908A-FAL1-HL
1333.0	2000.0	SG-2011-0908A-WIN1-HL
1333.0	2000.0	SG-2011-0908A-STE1-HL
1334.0	2000.0	SG-2011-0908A-STE3-HL
1333.0	2000.0	SG-2011-0908A-STE2-HL
1333.0	2000.0	SG-2011-0908A-BAR2-HL
1334.0	2000.0	SG-2011-0908A-BAR3-HL
1333.0	2000.0	SG-2011-0914A-SUM1-HL
1333.0	2000.0	SG-2011-0914A-FAL1-HL
1333.0	2000.0	SG-2011-0914A-SPR1-HL
1333.0	2000.0	SG-2011-0914A-WIN1-HL
2000.0	1334.0	SG-2011-0918A-FAL1-HL
2000.0	1333.0	SG-2011-0918A-SPR1-HL
1999.0	1333.0	SG-2011-0918A-SUM1-HL
1999.0	1333.0	SG-2011-0918A-WIN1-HL
2000.0	1333.0	SG-2011-0918A-BAR1-HL
1333.0	2000.0	SG-2011-0912A-SPR1-HL
1333.0	2000.0	SG-2011-0912A-SUM1-HL
1333.0	2000.0	SG-2011-0912A-FAL1-HL
1333.0	2000.0	SG-2011-0912A-WIN1-HL
1333.0	2000.0	SG-2011-0920A-FAL1-HL
1333.0	1999.0	SG-2011-0920A-SUM1-HL
1333.0	2000.0	SG-2011-0920A-WIN1-HL
1333.0	2000.0	SG-2011-0920A-BAR1-HL
1333.0	2000.0	SG-2011-0920A-BAR2-HL
2000.0	1333.0	SG-2011-0919A-BAR1-HL
2000.0	1334.0	SG-2011-0919A-FAL1-HL
1999.0	1333.0	SG-2011-0919A-SUM1-HL
1333.0	2000.0	SG-2011-0919A-SPR1-HL
1999.0	1333.0	SG-2011-0919A-WIN1-HL
		SG-2011-0921A-SUM1-HL
1333.0	2000.0	SG-2011-0921A-FAL1-HL
1333.0	1999.0	SG-2011-0921A-WIN1-HL
2000.0	1333.0	SG-2011-0966A-SUM1-HL
		SG-2011-0966A-FAL1-HL
1333.0	1999.0	SG-2011-0966A-WIN1-HL
1333.0	2000.0	SG-2011-0966A-BAR1-HL
1333.0	1999.0	SG-2011-0973A-FAL1-HL
1333.0	2000.0	SG-2011-0973A-SUM1-HL
1333.0	2000.0	SG-2011-0973A-WIN1-HL
2000.0	1333.0	SG-2011-0978A-BAR1-HL
1333.0	1999.0	SG-2011-0978A-FAL1-HL
1333.0	2000.0	SG-2011-0978A-SUM1-HL
1333.0	2000.0	SG-2011-0978A-WIN1-HL
1333.0	1999.0	SG-2011-0976A-FAL1-HL
1333.0	1999.0	SG-2011-0976A-SUM1-HL
1333.0	1999.0	SG-2011-0976A-WIN1-HL
1333.0	1999.0	SG-2011-0979A-FAL1-HL-000002
1333.0	2000.0	SG-2011-0979A-SUM1-HL
1333.0	2000.0	SG-2011-0979A-WIN1-HL
1333.0	2000.0	SG-2011-0965A-FAL1-HL
1333.0	2000.0	SG-2011-0965A-SUM1-HL
1334.0	2000.0	SG-2011-0965A-WIN1-HL
1333.0	2000.0	SG-2011-0972A-FAL1-HL
1333.0	2000.0	SG-2011-0972A-SUM1-HL
1333.0	2000.0	SG-2011-0972A-WIN1-HL
1333.0	2000.0	SG-2011-0971A-FAL1-HL
		SG-2011-0971A-SUM1-HL
1334.0	2000.0	SG-2011-0971A-WIN1-HL
1333.0	2000.0	SG-2011-0977A-FAL1-HL
1333.0	2000.0	SG-2011-0977A-SUM1-HL
1333.0	1999.0	SG-2011-0977A-WIN1-HL
1333.0	2000.0	SG-2011-0967A-FAL1-HL-000002
1333.0	1999.0	SG-2011-0967A-SUM1-HL
1333.0	2000.0	SG-2011-0967A-WIN1-HL
1333.0	2000.0	SG-2011-0988A-FAL1-HL-000002
1333.0	1999.0	SG-2011-0988A-SUM1-HL
1333.0	2000.0	SG-2011-0988A-WIN1-HL
2000.0	1334.0	SG-2011-0969A-SUM1-HL
2000.0	1333.0	SG-2011-0969A-FAL1-HL
2000.0	1334.0	SG-2011-0969A-WIN1-HL
1333.0	2000.0	SG-2011-0969A-FLO1-HL
2000.0	1334.0	SG-2011-0969A-SNP1-HL
1333.0	2000.0	SG-2011-0993A-FAL1-HL-000002
1333.0	2000.0	SG-2011-0993A-SUM1-HL
1333.0	2000.0	SG-2011-0993A-WIN1-HL
1333.0	1999.0	SG-2011-1003A-FAL1-HL-000002
1333.0	2000.0	SG-2011-1003A-SUM1-HL
1334.0	2000.0	SG-2011-1003A-WIN1-HL
1334.0	2000.0	SG-2011-1147A-FAL1-HL
1333.0	2000.0	SG-2011-1147A-WIN1-HL
1333.0	2000.0	SG-2011-1150A-FAL1-HL
1333.0	2000.0	SG-2011-1150A-WIN1-HL
1333.0	1999.0	SG-2011-1123A-FAL1-HL
1333.0	1999.0	SG-2011-1123A-WIN1-HL
1333.0	2000.0	SG-2011-1157A-FAL1-HL-000002
1333.0	2000.0	SG-2011-1157A-FAL2-HL
		SG-2011-1157A-SUM1-HL
1333.0	2000.0	SG-2011-1157A-WIN1-HL
1333.0	2000.0	SG-2011-1159A-FAL1-HL
1333.0	2000.0	SG-2011-1159A-WIN1-HL
1334.0	2000.0	SG-2011-1156A-FAL1-HL-000002
1333.0	2000.0	SG-2011-1156A-FAL2-HL
1333.0	1999.0	SG-2011-1156A-SUM1-HL
1333.0	2000.0	SG-2011-1156A-WIN1-HL
2000.0	1334.0	SG-2011-1154A-FLO1-HL
1999.0	1333.0	SG-2011-1154A-FAL1-HL
2000.0	1333.0	SG-2011-1154A-SUM1-HL
2000.0	1334.0	SG-2011-1154A-WIN1-HL
1999.0	1333.0	SG-2011-1154A-SNP1-HL
1333.0	2000.0	SG-2011-1155A-SUM1-HL
1333.0	2000.0	SG-2011-1155A-FAL2-HL
1333.0	2000.0	SG-2011-1155A-WIN1-HL
1333.0	1999.0	SG-2011-1357A-SUM1-HL
1333.0	2000.0	SG-2011-1357A-FAL1-HL
1333.0	1999.0	SG-2011-1360A-SUM1-HL
1333.0	1999.0	SG-2011-1360A-FAL1-HL
1333.0	2000.0	SG-2011-1364A-SUM1-HL
1333.0	2000.0	SG-2011-1364A-FAL1-HL
1333.0	2000.0	SG-2011-1364A-WIN1-HL
2000.0	1334.0	SG-2011-1364A-FLO1-HL
1334.0	2000.0	SG-2011-1358A-SUM1-HL
1333.0	2000.0	SG-2011-1358A-FAL1-HL
1333.0	1999.0	SG-2011-1354A-SUM1-HL
1333.0	2000.0	SG-2011-1354A-FAL1-HL
1333.0	1999.0	SG-2011-1354A-WIN1-HL
1333.0	1999.0	SG-2011-1367A-FAL1-HL
1333.0	2000.0	SG-2011-1367A-SUM1-HL
1333.0	2000.0	SG-2011-1367A-WIN1-HL
		SG-2011-1370A-SUM1-HL
1333.0	2000.0	SG-2011-1370A-FAL1-HL
1333.0	2000.0	SG-2011-1370A-WIN1-HL
2000.0	1334.0	SG-2011-1374A-SUM1-HL
2000.0	1333.0	SG-2011-1374A-WIN1-HL
2000.0	1333.0	SG-2011-1374A-SPR1-HL
2000.0	1333.0	SG-2011-1374A-FAL1-HL-000002
1334.0	2000.0	SG-2011-1359A-SUM1-HL
1333.0	2000.0	SG-2011-1359A-FAL1-HL
1334.0	2000.0	SG-2011-1366A-SUM1-HL
1333.0	2000.0	SG-2011-1366A-FAL1-HL-000002
1333.0	2000.0	SG-2011-1366A-WIN1-HL
		SG-2011-1361A-SUM1-HL
1334.0	2000.0	SG-2011-1361A-FAL1-HL
1333.0	1999.0	SG-2011-1377A-FAL1-HL
1333.0	1999.0	SG-2011-1377A-SUM1-HL
1333.0	1999.0	SG-2011-1377A-WIN1-HL
1333.0	2000.0	SG-2011-1388A-FAL1-HL
1333.0	2000.0	SG-2011-1388A-WIN1-HL
1333.0	2000.0	SG-2011-1365A-SUM1-HL
1333.0	2000.0	SG-2011-1365A-FAL1-HL
1333.0	1999.0	SG-2011-1365A-WIN1-HL
1333.0	2000.0	SG-2011-1389A-FAL1-HL
1333.0	2000.0	SG-2011-1389A-WIN1-HL
1334.0	2000.0	SG-2011-1369A-SUM1-HL
1333.0	2000.0	SG-2011-1369A-FAL1-HL
1333.0	2000.0	SG-2011-1369A-WIN1-HL
1333.0	2000.0	SG-2011-1371A-FAL1-HL-000002
1333.0	1999.0	SG-2011-1371A-SUM1-HL
1333.0	2000.0	SG-2011-1371A-WIN1-HL
1333.0	2000.0	SG-2011-1387A-FAL1-HL
1334.0	2000.0	SG-2011-1387A-WIN1-HL
1333.0	2000.0	SG-2011-1391A-FAL1-HL
1333.0	2000.0	SG-2011-1391A-WIN1-HL
1333.0	2000.0	SG-2011-1368A-SUM1-HL
1333.0	2000.0	SG-2011-1368A-FAL1-HL
		SG-2011-1368A-WIN1-HL
1333.0	2000.0	SG-2011-1390A-FAL1-HL
1333.0	2000.0	SG-2011-1390A-WIN1-HL
1333.0	2000.0	SG-2011-1392A-FAL1-HL
1333.0	2000.0	SG-2011-1392A-WIN1-HL
1333.0	2000.0	SG-2011-1526A-FAL1-HL
1333.0	2000.0	SG-2011-1526A-WIN-HL
1334.0	2000.0	SG-2011-1526A-SUM1-HL
1333.0	2000.0	SG-2011-2683A-SUM1-HL
1334.0	2000.0	SG-2011-2683A-WIN1-HL
1333.0	1999.0	SG-2011-2682A-SUM1-HL
1334.0	2000.0	SG-2011-2682A-WIN1-HL
1333.0	1999.0	SG-2011-2669A-SUM1-HL
1333.0	1999.0	SG-2011-2669A-WIN1-HL
1333.0	1999.0	SG-2011-2666A-SUM1-HL
1334.0	2000.0	SG-2011-2666A-WIN1-HL
1333.0	2000.0	SG-2011-2802A-WIN1-HL
1333.0	2000.0	SG-2011-2686A-SUM1-HL
1334.0	2000.0	SG-2011-2686A-WIN1-HL
1333.0	1999.0	SG-2011-2695A-SUM1-HL
1333.0	2000.0	SG-2011-2695A-WIN1-HL
1334.0	2000.0	SG-2011-3012A-FAL1-HL
1333.0	2000.0	SG-2011-3012A-WIN1-HL
1333.0	2000.0	SG-2012-1481A-FAL1-HL
		SG-2012-1481A-WIN1-HL
1333.0	1999.0	SG-2013-0632A-FAL1-HL
		SG-2013-0632A-SUM1-HL
1333.0	1999.0	SG-2013-0632A-WIN1-HL
1333.0	1999.0	SG-2013-0631A-SUM1-HL
1333.0	2000.0	SG-2013-0631A-FAL1-HL
1333.0	2000.0	SG-2013-0631A-WIN1-HL
1334.0	2000.0	SG-2013-0628A-FAL1-HL
1333.0	1999.0	SG-2013-0628A-SPR1-HL
1333.0	2000.0	SG-2013-0628A-SUM1-HL
1333.0	2000.0	SG-2013-0628A-WIN1-HL
1333.0	2000.0	SG-2013-0628A-BAR1-HL
1333.0	2000.0	SG-2013-1590A-SUM1-HL
1333.0	2000.0	SG-2013-1590A-FAL1-HL-000002
1333.0	2000.0	SG-2013-1590A-WIN1-HL
2000.0	1334.0	SG-2013-1590A-BAR1-HL
1333.0	2000.0	SG-2013-1590A-BAR2-HL
2000.0	1333.0	SG-2013-1590A-FLO1-HL
2000.0	1333.0	SG-2013-1590A-SNP1-HL
1999.0	1333.0	SG-2013-0640A-SNP1-HL
1333.0	2000.0	SG-2013-0640A-FAL1-HL
1333.0	1999.0	SG-2013-0640A-SPR1-HL
1333.0	1999.0	SG-2013-0640A-SUM1-HL
1333.0	2000.0	SG-2013-0640A-WIN1-HL
1999.0	1333.0	SG-2013-0640A-BUD1-HL
2000.0	1333.0	SG-2013-0640A-BAR1-HL
1333.0	1999.0	SG-2013-0640A-BUD2-HL
1333.0	2000.0	SG-2013-0640A-BAR2-HL
1334.0	2000.0	SG-2013-1737A-FAL1-HL-000002
1333.0	2000.0	SG-2013-1737A-SUM1-HL
1333.0	1999.0	SG-2013-1737A-WIN1-HL
1333.0	1999.0	SG-2017-0350A-FAL1-HL
1334.0	2000.0	SG-2017-0350A-WIN-HL
1333.0	2000.0	SG-2017-0350A-SUM-HL-000002
1334.0	2000.0	SG-2017-0350A-BAR-HL-000002
1333.0	2000.0	SG-2017-0352A-BAR-HL-000002
1333.0	2000.0	SG-2017-0352A-FAL1-HL
1333.0	1999.0	SG-2017-0352A-WIN-HL
1333.0	2000.0	SG-2017-0352A-SUM-HL-000002
		SG-2017-0356A-WIN-HL
1333.0	2000.0	SG-2017-0356A-FAL1-HL
1333.0	1999.0	SG-2017-0356A-SUM-HL-000002
1333.0	2000.0	SG-2017-0356A-BAR-HL-000002
1333.0	2000.0	SG-2017-0476A-SUM1-HL
1333.0	2000.0	SG-2017-0476A-WIN1-HL
2000.0	1333.0	SG-2017-0476A-FRU1-HL
		SG-2017-0476A-SNP1-HL
2000.0	1333.0	SG-2017-0476A-BUD1-HL
1334.0	2000.0	SG-2017-0477A-WIN1-HL
1333.0	1999.0	SG-2017-0477A-BAR1-HL
1334.0	2000.0	SG-2017-0480A-BAR1-HL
1333.0	1999.0	SG-2017-0480A-SUM1-HL
1333.0	1999.0	SG-2017-0564A-FAL1-HL
1334.0	2000.0	SG-2017-0564A-WIN1-HL
		SG-2017-0564A-BAR1-HL
1333.0	1999.0	SG-2017-0475A-WIN1-HL
		SG-2017-0475A-BAR1-HL
1333.0	2000.0	SG-2018-0036A-BAR1-HL
		SG-2018-0036A-SPR1-HL
		SG-2018-0036A-FAL1-HL
1334.0	2000.0	SG-2018-0036A-WIN1-HL
1334.0	2000.0	SG-2018-0003A-SUM1-HL
1333.0	1999.0	SG-2018-0003A-WIN-HL-000002
1333.0	2000.0	SG-2018-0003A-FAL1-HL
1333.0	2000.0	SG-2018-0003A-BAR1-HL
1333.0	2000.0	SG-2018-0754A-FAL1-HL
1333.0	2000.0	SG-2018-0754A-WIN1-HL
1333.0	2000.0	SG-2018-0764A-SPR1-HL
1334.0	2000.0	SG-2018-0764A-SUM1-HL
1333.0	1999.0	SG-2018-0764A-WIN1-HL
1333.0	2000.0	SG-2018-0764A-FAL1-HL
1333.0	2000.0	SG-2018-0764A-WIN2-HL
1333.0	2000.0	SG-2018-0764A-BAR1-HL
		SG-2018-1072A-FAL1-HL
		SG-2018-1072A-WIN1-HL
1334.0	2000.0	SG-2018-1235A-SUM1-HL
		SG-2018-1235A-WIN1-HL
1334.0	2000.0	SG-2018-0014A-FAL1-HL
1333.0	1999.0	SG-2018-0014A-WIN1-HL
1334.0	2000.0	SG-2018-0022A-FAL1-HL
		SG-2018-0022A-WIN1-HL
1333.0	2000.0	SG-2018-0019A-FAL1-HL
1333.0	2000.0	SG-2018-0019A-WIN1-HL
1333.0	2000.0	SG-2018-0018A-FAL1-HL
1334.0	2000.0	SG-2018-0018A-WIN1-HL
1334.0	2000.0	SG-2018-0024A-FAL1-HL
1333.0	2000.0	SG-2018-0024A-WIN1-HL
1333.0	2000.0	SG-2018-0020A-FAL1-HL
1333.0	2000.0	SG-2018-0020A-WIN1-HL
1334.0	2000.0	SG-2018-0015A-FAL1-HL
1334.0	2000.0	SG-2018-0015A-WIN1-HL
1334.0	2000.0	SG-2018-0016A-FAL1-HL
